roomID,roomName,capacity,buildingID,buildingID_exists
3565,DWR3 3,200,591,0
3566,MHH2 4,50,625,0
3567,AS1 6,200,184,0
3568,MAEB4 3,200,618,0
3569,MHEB1 4,75,2,0
3570,DPS2 7,75,584,0
3571,PL2 2,50,450,0
3572,MAC2 8,25,165,0
3573,MS1 7,100,339,0
3574,CLL4 5,200,682,0
3575,CMNB2 3,200,777,0
3576,VWV4 6,50,736,0
3577,FR1 3,200,219,0
3578,SEB2 2,150,724,0
3579,HB1 6,100,141,0
3580,AS1 7,75,133,0
3581,SNB1 5,50,28,0
3582,MAA2 5,150,137,0
3583,SL1 5,25,406,0
3584,DWC1 9,100,561,0
3585,MC1 5,25,177,0
3586,SB3 7,25,904,0
3587,DWH2 3,200,271,0
3588,CMC1 13,200,621,0
3589,MC2 10,200,531,0
3590,ALH2 4,100,357,0
3591,SA1 2,150,709,0
3592,MV3 7,150,683,0
3593,MHSB2 1,100,189,0
3594,FH2 4,175,652,0
3595,DPB6 3,25,946,0
3596,AG5 5,25,817,0
3597,HA1 2,25,206,0
3598,PLH1 3,125,284,0
3599,MASB2 7,175,241,0
3600,HR3 6,50,660,0
3601,PA5 4,150,834,0
3602,MV1 2,200,112,0
3603,MG1 12,150,68,0
3604,VWR3 4,75,855,0
3605,CWB4 6,100,976,0
3606,MAEB5 3,50,892,0
3607,EG1 5,75,23,0
3608,AB2 8,75,658,0
3609,DPSB8 5,150,797,0
3610,CLS3 5,25,679,0
3611,EA1 5,125,94,0
3612,PNB2 10,200,203,0
3613,PR3 5,100,283,0
3614,CAPG1 3,100,58,0
3615,MHV4 2,25,933,0
3616,MANB2 6,175,590,0
3617,HR2 3,50,481,0
3618,JAC1 9,200,215,0
3619,CMLH1 7,50,95,0
3620,IGNEB1 3,175,148,0
3621,IGNR1 4,75,49,0
3622,CAPR3 4,75,749,0
3623,DWNB1 7,100,118,0
3624,CML1 4,50,161,0
3625,CLB3 7,200,887,0
3626,CMR2 5,200,419,0
3627,ALH6 7,75,770,0
3628,DWB1 5,50,54,0
3629,PS2 6,50,620,0
3630,DWNB1 8,50,118,0
3631,PWB3 6,175,391,0
3632,VWL2 3,75,107,0
3633,CG5 4,75,935,0
3634,PWB1 5,50,42,0
3635,IGNH4 3,25,632,0
3636,CAPS3 7,75,457,0
3637,DPC5 5,150,740,0
3638,FWB5 4,200,677,0
3639,EB4 3,100,954,0
3640,VWWB2 6,100,202,0
3641,DPG1 5,125,37,0
3642,CAPLH3 4,100,585,0
3643,VWC2 10,175,441,0
3644,VWV2 9,100,345,0
3645,IGNS2 4,25,549,0
3646,CLV5 2,75,676,0
3647,MHEB4 3,125,466,0
3648,CLS4 3,50,795,0
3649,CMEB1 5,125,153,0
3650,MAG1 1,50,180,0
3651,FA2 6,125,92,0
3652,EG1 6,175,23,0
3653,FC6 4,75,640,0
3654,DPL4 3,150,944,0
3655,FL3 3,25,880,0
3656,MANB2 7,150,590,0
3657,MAA2 6,75,137,0
3658,JAA1 3,125,610,0
3659,CAPH3 3,75,384,0
3660,SG1 4,100,17,0
3661,EWB4 3,150,717,0
3662,MHB3 3,150,990,0
3663,DWWB4 9,175,738,0
3664,PS3 4,50,859,0
3665,CG4 4,25,829,0
3666,PNB4 5,100,824,0
3667,PA4 3,150,732,0
3668,VWS1 5,200,131,0
3669,IGNWB3 6,25,843,0
3670,PC5 4,50,794,0
3671,IGNB3 8,200,234,0
3672,EV1 5,75,121,0
3673,FC4 11,100,282,0
3674,ML1 3,150,434,0
3675,IGNEB4 3,150,562,0
3676,SS3 4,150,552,0
3677,FC4 12,125,396,0
3678,CB1 9,75,780,0
3679,AS2 7,25,217,0
3680,CAPV1 5,50,265,0
3681,AR3 1,75,909,0
3682,MHR1 8,75,26,0
3683,HH2 1,25,493,0
3684,FEB4 5,50,432,0
3685,AR2 5,75,370,0
3686,IGNC3 6,100,490,0
3687,ASB1 11,200,570,0
3688,PLH1 4,25,284,0
3689,PA2 4,25,170,0
3690,EWB3 4,50,453,0
3691,VWC2 11,175,441,0
3692,JAV2 5,25,882,0
3693,AA1 15,100,422,0
3694,AS1 8,75,133,0
3695,FL3 4,125,880,0
3696,ENB3 4,50,543,0
3697,MAC3 8,150,350,0
3698,CWB2 6,75,267,0
3699,AA6 5,25,847,0
3700,FEB2 3,125,227,0
3701,IGNV1 3,100,33,0
3702,MHL1 8,50,60,0
3703,SG1 5,150,17,0
3704,CLEB5 4,175,929,0
3705,DWV5 6,200,979,0
3706,PH2 4,200,577,0
3707,FL1 6,175,377,0
3708,IGNS3 5,125,914,0
3709,CMEB5 1,50,637,0
3710,PEB1 4,200,379,0
3711,ESB5 4,150,604,0
3712,CAPWB2 4,125,380,0
3713,ELH3 8,75,435,0
3714,SC6 5,100,968,0
3715,AV1 10,200,257,0
3716,CMG2 3,50,861,0
3717,JANB1 3,125,140,0
3718,AV3 4,175,472,0
3719,MHEB1 5,50,2,0
3720,HNB1 7,25,45,0
3721,AH4 5,50,787,0
3722,CLEB4 3,50,816,0
3723,SG2 7,100,39,0
3724,MAC1 6,175,27,0
3725,MAWB1 1,100,567,0
3726,CAPNB1 7,200,102,0
3727,FL2 7,125,408,0
3728,AB3 12,50,781,0
3729,DPC2 9,75,500,0
3730,CLR2 3,25,433,0
3731,CLL3 5,25,557,0
3732,MHV2 2,50,529,0
3733,AV5 4,150,831,0
3734,CMS2 5,50,458,0
3735,DPSB3 6,25,151,0
3736,EL2 4,50,889,0
3737,AV7 4,150,997,0
3738,IGNR3 3,25,721,0
3739,IGNSB2 6,50,474,0
3740,MAL2 5,25,200,0
3741,CLL2 4,200,418,0
3742,CMV1 4,100,104,0
3743,ANB2 7,200,55,0
3744,MA5 8,100,729,0
3745,AG1 11,50,340,0
3746,EV3 4,25,992,0
3747,AC3 10,125,832,0
3748,EA2 6,125,369,0
3749,EB1 2,125,503,0
3750,PH1 5,175,204,0
3751,CAPR1 4,50,179,0
3752,MA4 4,100,720,0
3753,DPH1 2,25,25,0
3754,AB2 9,175,578,0
3755,IGNG2 5,150,186,0
3756,DPSB5 3,150,544,0
3757,CAPS3 8,175,457,0
3758,MA4 5,175,720,0
3759,JAA1 4,125,610,0
3760,AH2 5,25,508,0
3761,JAL2 9,50,209,0
3762,DWR2 8,25,574,0
3763,VWL4 5,100,341,0
3764,MLH4 5,100,687,0
3765,CMC1 14,175,621,0
3766,CLL1 4,200,160,0
3767,DPL4 4,125,944,0
3768,MAB3 4,175,858,0
3769,AG7 6,175,910,0
3770,AG2 7,75,447,0
3771,FS1 3,150,80,0
3772,FC5 8,50,599,0
3773,CLWB2 4,100,537,0
3774,CNB7 6,75,850,0
3775,IGNEB5 7,200,716,0
3776,MAH1 5,25,19,0
3777,CAPG1 4,125,58,0
3778,JAR2 5,175,412,0
3779,ELH3 9,50,435,0
3780,CAPWB1 5,150,318,0
3781,IGNR2 5,25,641,0
3782,MAR4 5,50,773,0
3783,JAC5 6,50,814,0
3784,ALH1 8,200,51,0
3785,PSB1 3,200,602,0
3786,CLL4 6,200,682,0
3787,DWA2 2,125,127,0
3788,JAC1 10,25,38,0
3789,PLH2 4,125,766,0
3790,FC5 9,100,599,0
3791,SV2 4,50,556,0
3792,CLL5 2,125,840,0
3793,DPC3 9,25,587,0
3794,JAWB1 3,100,322,0
3795,MV3 8,50,683,0
3796,CAPS2 4,75,324,0
3797,MAH2 8,125,43,0
3798,MHH2 5,25,625,0
3799,DPWB2 5,125,827,0
3800,CAPH4 4,200,662,0
3801,CMB1 3,175,951,0
3802,HL6 6,200,802,0
3803,CWB3 4,100,654,0
3804,MC4 5,50,663,0
3805,PNB2 11,200,203,0
3806,ESB5 5,200,604,0
3807,MAH4 4,50,701,0
3808,VWNB2 7,175,833,0
3809,PWB3 7,125,391,0
3810,CMV1 5,175,104,0
3811,CLEB5 5,175,929,0
3812,ES4 7,50,978,0
3813,MALH1 4,100,152,0
3814,PV1 2,125,496,0
3815,SG4 3,25,975,0
3816,PV1 3,200,496,0
3817,DPS2 8,125,584,0
3818,CWB1 6,100,254,0
3819,CNB7 7,75,850,0
3820,CB1 10,150,780,0
3821,AG2 8,75,447,0
3822,JAC1 11,125,215,0
3823,SNB5 4,50,596,0
3824,MHH2 6,200,625,0
3825,PSB2 6,25,826,0
3826,MG1 13,125,68,0
3827,CAPC2 7,175,169,0
3828,FNB3 5,75,868,0
3829,MHR1 9,100,26,0
3830,AEB2 9,25,478,0
3831,CAPNB5 3,200,527,0
3832,MC4 6,75,839,0
3833,MAEB2 1,50,108,0
3834,MB1 3,25,420,0
3835,CMG2 4,75,861,0
3836,CLV5 3,25,676,0
3837,CAPB3 9,125,645,0
3838,IGNB2 6,50,97,0
3839,PG2 6,150,240,0
3840,DPLH3 9,200,700,0
3841,MHV3 5,75,922,0
3842,FC7 7,50,918,0
3843,AB1 10,200,85,0
3844,MA8 4,25,985,0
3845,AB3 13,125,748,0
3846,MHR5 8,25,950,0
3847,PA5 5,50,834,0
3848,CH8 4,175,993,0
3849,CH7 4,125,915,0
3850,CAPLH2 5,75,311,0
3851,ES1 4,50,164,0
3852,VWA4 7,150,462,0
3853,FS2 4,100,534,0
3854,DPS2 9,200,584,0
3855,MHA5 4,150,995,0
3856,DWS2 7,25,448,0
3857,SS3 5,75,552,0
3858,CAPH1 1,25,63,0
3859,CAPV1 6,25,265,0
3860,HC1 8,200,428,0
3861,FA3 9,200,327,0
3862,CLL4 7,50,682,0
3863,DPNB8 2,75,848,0
3864,CAPC4 4,100,862,0
3865,CH2 4,50,389,0
3866,FWB2 3,175,306,0
3867,CAPA1 5,50,93,0
3868,AEB2 10,75,956,0
3869,AC2 17,200,523,0
3870,DPLH2 3,125,690,0
3871,PC6 7,75,810,0
3872,DPV2 5,175,614,0
3873,MA3 4,75,573,0
3874,IGNSB2 7,175,474,0
3875,PC3 2,200,592,0
3876,AA5 5,25,680,0
3877,HEB2 3,25,273,0
3878,PSB1 4,150,602,0
3879,IGNB3 9,50,234,0
3880,AC2 18,50,264,0
3881,CG3 3,175,809,0
3882,CLLH2 6,150,115,0
3883,CLG1 5,25,437,0
3884,DWH5 3,100,506,0
3885,AA1 16,200,181,0
3886,PC2 10,100,290,0
3887,VWL4 6,175,341,0
3888,VWEB3 3,50,362,0
3889,DPSB8 6,200,797,0
3890,MEB3 2,175,594,0
3891,IGNG2 6,125,186,0
3892,EG6 4,25,655,0
3893,FEB6 6,175,906,0
3894,DPSB7 2,125,718,0
3895,VWR3 5,175,855,0
3896,VWA2 3,100,392,0
3897,CMV3 5,125,737,0
3898,PSB3 3,175,958,0
3899,MHR1 10,125,26,0
3900,FC5 10,125,463,0
3901,AV1 11,50,155,0
3902,VWA3 4,25,454,0
3903,MAB1 4,150,156,0
3904,CMV1 6,175,104,0
3905,CLC2 11,75,145,0
3906,JAC6 2,150,955,0
3907,SB2 4,100,593,0
3908,VWWB5 1,175,845,0
3909,VWL3 5,75,281,0
3910,MA1 7,100,0,0
3911,HL2 3,175,272,0
3912,SS2 7,100,545,0
3913,FWB4 4,25,628,0
3914,EA5 7,175,901,0
3915,JANB1 4,125,140,0
3916,VWG3 5,200,404,0
3917,MAC2 9,200,154,0
3918,CML3 3,50,616,0
3919,ELH3 10,25,435,0
3920,AH3 4,50,638,0
3921,CAPEB1 4,125,91,0
3922,MA2 3,100,75,0
3923,MHWB4 7,50,849,0
3924,CAPC1 11,100,600,0
3925,MAA3 2,75,366,0
3926,CLL5 3,100,840,0
3927,DWV3 2,175,731,0
3928,CMH1 5,100,110,0
3929,CLSB1 4,200,218,0
3930,VWV4 7,175,736,0
3931,CH7 5,25,915,0
3932,PC2 11,75,349,0
3933,CWB1 7,25,254,0
3934,DPEB1 6,125,940,0
3935,FWB3 3,50,328,0
3936,JAB1 1,150,410,0
3937,VWNB1 8,25,798,0
3938,ML2 5,75,931,0
3939,FEB3 3,125,368,0
3940,AL1 9,125,768,0
3941,CLG2 6,75,507,0
3942,JAEB1 1,50,268,0
3943,SC3 7,50,631,0
3944,MAR2 2,150,439,0
3945,CC5 4,25,665,0
3946,CLB4 3,100,893,0
3947,CMG1 5,125,713,0
3948,PC1 6,25,280,0
3949,MEB5 3,175,806,0
3950,CLV4 6,50,411,0
3951,HR2 4,200,481,0
3952,FC7 8,50,918,0
3953,VWWB4 8,75,790,0
3954,IGNEB5 8,125,716,0
3955,CAPC2 8,25,608,0
3956,HWB1 2,25,559,0
3957,CLB3 8,175,887,0
3958,AV3 5,75,472,0
3959,MHEB2 8,125,99,0
3960,VWWB1 5,200,81,0
3961,PR2 4,175,277,0
3962,MHV2 3,50,529,0
3963,MEB5 4,100,806,0
3964,PS3 5,150,859,0
3965,CMEB5 2,75,637,0
3966,ASB2 4,175,941,0
3967,IGNR2 6,175,641,0
3968,AC2 19,125,969,0
3969,HWB1 3,175,559,0
3970,SC3 8,100,631,0
3971,CLSB3 5,175,715,0
3972,CMG1 6,200,713,0
3973,MHNB1 4,175,319,0
3974,MAB2 3,125,580,0
3975,HC2 12,50,705,0
3976,DWWB2 9,150,335,0
3977,PSB1 5,125,602,0
3978,MSB2 4,25,321,0
3979,SC2 7,50,113,0
3980,FWB4 5,75,628,0
3981,MAL5 5,75,739,0
3982,DPC1 5,200,59,0
3983,EA2 7,100,369,0
3984,CMG1 7,175,713,0
3985,AG7 7,25,910,0
3986,VWR1 2,50,359,0
3987,CLV1 4,200,72,0
3988,FS1 4,175,80,0
3989,CH6 6,25,699,0
3990,FC3 6,175,232,0
3991,CLA1 5,175,212,0
3992,MSB2 5,100,321,0
3993,MB1 4,75,420,0
3994,CAPNB1 8,125,102,0
3995,DWWB2 10,150,335,0
3996,FV2 6,25,613,0
3997,VWSB2 6,200,388,0
3998,MHB1 5,25,7,0
3999,DPH1 3,125,25,0
4000,PSB2 7,75,826,0
4001,MHS1 4,125,305,0
4002,MHV1 5,25,183,0
4003,CMEB4 7,175,300,0
4004,CAPH3 4,125,384,0
4005,EB3 4,175,804,0
4006,VWC2 12,200,441,0
4007,MB1 5,25,420,0
4008,ESB2 7,175,334,0
4009,JAEB1 2,75,268,0
4010,AC1 13,125,14,0
4011,JAWB1 4,175,322,0
4012,HSB5 3,150,885,0
4013,MAG4 7,200,501,0
4014,ANB3 7,25,348,0
4015,DPS2 10,200,584,0
4016,FB2 1,125,801,0
4017,CMV4 6,150,786,0
4018,EC2 9,100,987,0
4019,MHA3 4,25,196,0
4020,ELH3 11,75,435,0
4021,JAR1 7,150,248,0
4022,AC2 20,175,264,0
4023,CMG3 4,175,896,0
4024,HL6 7,75,802,0
4025,SC5 3,75,874,0
4026,CAPG6 2,175,788,0
4027,CAPNB2 3,125,344,0
4028,ANB2 8,50,55,0
4029,SL1 6,150,406,0
4030,MAEB4 4,150,618,0
4031,IGNB3 10,25,234,0
4032,CEB1 2,175,9,0
4033,ES1 5,75,164,0
4034,EV1 6,75,121,0
4035,AV1 12,125,155,0
4036,HH1 3,200,185,0
4037,IGNG3 3,200,438,0
4038,JAR5 3,200,710,0
4039,CAPWB1 6,175,318,0
4040,MAA2 7,150,137,0
4041,PC4 4,50,627,0
4042,CC3 1,25,399,0
4043,CLC1 9,50,106,0
4044,AA1 17,125,181,0
4045,CAPNB7 3,50,726,0
4046,EA1 6,150,94,0
4047,MAB4 8,125,932,0
4048,JAR3 4,175,546,0
4049,VWLH1 3,25,61,0
4050,MHL4 4,25,778,0
4051,CMH1 6,200,110,0
4052,PSB1 6,175,602,0
4053,CLS2 4,200,492,0
4054,HV2 3,75,572,0
4055,MAL2 6,50,200,0
4056,MC1 6,150,177,0
4057,VWA3 5,25,454,0
4058,HLH4 3,125,953,0
4059,EG4 4,75,456,0
4060,CMWB4 7,175,735,0
4061,MAG6 4,125,811,0
4062,MALH2 7,75,873,0
4063,EG5 4,175,653,0
4064,MAR1 2,75,77,0
4065,DPC2 10,50,747,0
4066,ASB2 5,75,941,0
4067,DWB1 6,100,54,0
4068,JAL4 4,125,541,0
4069,IGNB3 11,200,234,0
4070,MAC3 9,100,350,0
4071,FNB1 2,150,440,0
4072,CMG1 8,175,713,0
4073,CLB3 9,25,887,0
4074,AV3 6,150,472,0
4075,AV7 5,75,997,0
4076,FL1 7,125,377,0
4077,CLR5 5,75,970,0
4078,CAPC3 11,75,317,0
4079,HLH1 4,100,126,0
4080,SC2 8,150,515,0
4081,PEB3 4,125,899,0
4082,AR2 6,125,370,0
4083,ASB1 12,25,48,0
4084,MHC4 2,175,692,0
4085,MAV1 3,125,260,0
4086,HR4 1,150,668,0
4087,IGNNB2 3,200,292,0
4088,MWB1 5,75,346,0
4089,CC7 5,100,890,0
4090,MAH5 1,50,865,0
4091,FG1 5,75,114,0
4092,DWLH1 3,100,967,0
4093,CA1 6,200,157,0
4094,IGNNB2 4,200,292,0
4095,JAL5 4,50,698,0
4096,MAL3 3,200,461,0
4097,MHV3 6,175,922,0
4098,HL5 3,100,782,0
4099,JAR1 8,125,248,0
4100,HR3 7,75,660,0
4101,MAG4 8,75,501,0
4102,SC1 10,100,31,0
4103,HH3 4,175,888,0
4104,MAH4 5,75,701,0
4105,MC4 7,50,839,0
4106,CLSB6 3,200,919,0
4107,VWEB3 4,25,362,0
4108,PB2 4,25,670,0
4109,DWNB3 6,50,820,0
4110,CMC1 15,175,621,0
4111,MA8 5,100,985,0
4112,MASB5 2,25,846,0
4113,IGNLH1 7,150,261,0
4114,DWV3 3,100,731,0
4115,IGNV1 4,175,33,0
4116,HL4 3,100,623,0
4117,SNB2 9,75,332,0
4118,HEB2 4,100,273,0
4119,CMH2 7,100,338,0
4120,SLH6 2,125,902,0
4121,DWEB1 3,25,12,0
4122,HA4 8,50,878,0
4123,CAPNB5 4,50,527,0
4124,PA4 4,175,732,0
4125,DWR1 2,200,451,0
4126,CMLH2 4,125,517,0
4127,JANB2 3,50,526,0
4128,CAPC4 5,175,862,0
4129,SEB1 6,75,353,0
4130,MAC4 10,125,285,0
4131,MAV1 4,150,260,0
4132,CWB2 7,125,267,0
4133,CLG1 6,25,437,0
4134,VWWB5 2,100,845,0
4135,MC4 8,150,839,0
4136,CLC4 7,50,704,0
4137,DWWB3 8,100,486,0
4138,MAL3 4,50,461,0
4139,IGNB1 5,150,15,0
4140,FG2 6,50,246,0
4141,HSB1 5,200,150,0
4142,CLNB3 5,125,983,0
4143,DWA4 5,175,895,0
4144,CAPG7 1,175,823,0
4145,CAPC1 12,75,600,0
4146,FEB6 7,25,906,0
4147,AH1 8,150,313,0
4148,CLS2 5,75,492,0
4149,CAPEB7 3,200,857,0
4150,VWL2 4,125,107,0
4151,PS3 6,200,859,0
4152,DPS3 5,75,697,0
4153,CC2 5,175,259,0
4154,ESB1 1,25,238,0
4155,CG4 5,50,829,0
4156,JAV2 6,175,882,0
4157,AG2 9,125,727,0
4158,CAPR1 5,125,179,0
4159,AWB1 9,100,135,0
4160,MHR3 5,100,851,0
4161,MAG5 2,200,606,0
4162,HL1 3,100,166,0
4163,HEB1 5,50,243,0
4164,MAC2 10,50,154,0
4165,MAL4 6,200,661,0
4166,MAA1 7,175,30,0
4167,HV4 3,75,942,0
4168,MWB4 3,100,966,0
4169,JAL1 3,25,176,0
4170,DPR1 6,100,728,0
4171,VWEB1 4,75,171,0
4172,DWWB1 1,25,124,0
4173,PLH3 4,50,835,0
4174,IGNB1 6,75,15,0
4175,DWSB1 3,75,235,0
4176,AG7 8,25,910,0
4177,CNB1 8,50,16,0
4178,DWL1 1,175,708,0
4179,AV3 7,175,472,0
4180,VWSB2 7,50,388,0
4181,FWB1 4,25,46,0
4182,VWWB3 5,200,520,0
4183,PA4 5,175,732,0
4184,DWWB1 2,25,124,0
4185,CAPEB4 2,50,560,0
4186,EC3 5,125,837,0
4187,MHL2 5,150,193,0
4188,VWA2 4,50,392,0
4189,CMR1 3,25,295,0
4190,MA6 2,100,939,0
4191,CLSB6 4,125,919,0
4192,MHR5 9,150,950,0
4193,CC5 5,100,665,0
4194,MHLH2 3,50,656,0
4195,VWC5 4,25,603,0
4196,IGNV3 9,200,805,0
4197,FC4 13,175,282,0
4198,FB2 2,75,801,0
4199,DWB2 4,150,199,0
4200,MHC1 7,175,316,0
4201,CLB3 10,150,887,0
4202,CLC2 12,50,852,0
4203,MLH1 4,25,35,0
4204,PNB2 12,25,203,0
4205,CLH2 10,175,468,0
4206,PR5 7,75,937,0
4207,FB1 7,150,3,0
4208,MNB2 4,125,836,0
4209,MWB4 4,150,966,0
4210,SG4 4,175,975,0
4211,DWS2 8,50,448,0
4212,MS1 8,25,339,0
4213,CML5 1,25,924,0
4214,JAC3 6,175,446,0
4215,MHA5 5,175,995,0
4216,FEB4 6,125,432,0
4217,EA1 7,50,94,0
4218,PA1 3,175,13,0
4219,AR1 12,150,938,0
4220,FWB2 4,50,306,0
4221,CLR3 4,50,725,0
4222,MA4 6,100,720,0
4223,CMEB3 3,25,288,0
4224,DPWB2 6,200,827,0
4225,MV2 6,150,554,0
4226,CAPNB1 9,175,102,0
4227,FWB4 6,125,628,0
4228,VWWB4 9,200,790,0
4229,PWB1 6,25,42,0
4230,JAS2 4,100,376,0
4231,FNB1 3,175,440,0
4232,DWC1 10,100,561,0
4233,DPB2 5,75,301,0
4234,CL1 5,175,386,0
4235,CAPLH1 3,175,163,0
4236,CMC1 16,200,621,0
4237,MV4 4,25,803,0
4238,MC3 6,100,540,0
4239,SS3 6,175,552,0
4240,IGNH3 4,50,571,0
4241,SLH3 5,200,483,0
4242,FV3 3,50,800,0
4243,MC3 7,25,372,0
4244,PEB1 5,175,379,0
4245,AS1 9,150,184,0
4246,CAPSB2 6,50,464,0
4247,JAC2 9,200,583,0
4248,FC7 9,175,918,0
4249,EG1 7,100,23,0
4250,AR1 13,25,129,0
4251,EA6 1,50,965,0
4252,AWB1 10,175,135,0
4253,SLH6 3,150,902,0
4254,VWC4 6,75,465,0
4255,CH2 5,25,389,0
4256,HEB3 4,50,309,0
4257,CMC2 5,25,566,0
4258,SWB3 2,150,779,0
4259,AEB2 11,75,956,0
4260,JAV3 3,50,963,0
4261,HL6 8,200,802,0
4262,EA2 8,150,369,0
4263,ENB2 2,150,522,0
4264,MC5 12,50,994,0
4265,AA4 8,200,471,0
4266,CNB4 2,125,467,0
4267,JAC4 8,50,723,0
4268,MLH4 6,75,687,0
4269,CV2 3,125,499,0
4270,AV3 8,75,394,0
4271,HL6 9,50,802,0
4272,MAL1 3,75,98,0
4273,VWSB1 1,50,287,0
4274,HL4 4,175,623,0
4275,AV4 10,75,962,0
4276,JAC3 7,125,446,0
4277,AA1 18,75,181,0
4278,MHEB3 7,200,144,0
4279,CLB1 3,50,342,0
4280,HSB2 7,25,460,0
4281,DWC3 3,125,830,0
4282,DWWB4 10,150,738,0
4283,HL2 4,75,272,0
4284,VWL2 5,150,107,0
4285,DPS3 6,125,697,0
4286,AS3 10,200,381,0
4287,CAPR4 5,25,853,0
4288,DPC1 6,175,326,0
4289,VWNB1 9,75,798,0
4290,MHEB1 6,75,2,0
4291,AR1 14,150,129,0
4292,AH2 6,25,508,0
4293,AG2 10,25,727,0
4294,MHS3 3,25,960,0
4295,ER1 7,175,64,0
4296,IGNNB1 5,150,224,0
4297,CMR2 6,125,419,0
4298,AC5 5,25,973,0
4299,HNB2 5,75,470,0
4300,FV1 5,75,216,0
4301,MAC4 11,200,285,0
4302,AA1 19,75,181,0
4303,ASB2 6,150,941,0
4304,CAPEB8 4,125,908,0
4305,FC1 8,25,5,0
4306,CAPEB1 5,200,91,0
4307,SLH4 6,75,532,0
4308,ES1 6,125,164,0
4309,JAS3 6,200,734,0
4310,FG2 7,50,246,0
4311,FSB1 4,175,139,0
4312,VWV1 7,175,74,0
4313,VWEB5 5,150,964,0
4314,PR1 5,200,6,0
4315,CAPC1 13,25,67,0
4316,IGNV3 10,150,805,0
4317,EA6 2,25,965,0
4318,CAPA1 6,50,93,0
4319,DPC4 5,150,588,0
4320,DWA5 5,25,998,0
4321,MHH2 7,75,625,0
4322,CAPS5 4,200,864,0
4323,MB4 5,50,907,0
4324,PLH3 5,50,835,0
4325,JAWB1 5,75,322,0
4326,CLG1 7,50,437,0
4327,JAH4 5,25,765,0
4328,CLV6 2,150,761,0
4329,FC3 7,200,232,0
4330,DWB1 7,75,54,0
4331,PH1 6,25,204,0
4332,IGNV1 5,200,33,0
4333,CLV1 5,175,72,0
4334,ER5 9,150,607,0
4335,HR5 2,25,696,0
4336,DPSB1 4,200,4,0
4337,VWG2 2,50,262,0
4338,CAPNB8 6,125,898,0
4339,IGNWB2 5,150,575,0
4340,CLSB3 6,125,715,0
4341,FC3 8,75,232,0
4342,CLEB4 4,200,816,0
4343,ALH3 3,100,423,0
4344,HSB5 4,175,885,0
4345,AS2 8,75,352,0
4346,CAPLH4 2,125,609,0
4347,MAC4 12,200,285,0
4348,MHB2 3,50,784,0
4349,ALH3 4,50,423,0
4350,MAL7 8,75,982,0
4351,DPV1 4,100,485,0
4352,PNB4 6,125,824,0
4353,DWC3 4,50,830,0
4354,CLSB1 5,50,218,0
4355,ENB1 4,125,36,0
4356,AG1 12,25,340,0
4357,CA1 7,150,157,0
4358,CLSB5 5,175,793,0
4359,FEB2 4,75,227,0
4360,CLLH1 4,200,70,0
4361,AL3 4,125,913,0
4362,CLSB1 6,150,218,0
4363,DWS2 9,125,448,0
4364,CLH2 11,100,536,0
4365,VWV2 10,75,345,0
4366,AH2 7,25,430,0
4367,CLC1 10,125,415,0
4368,SLH5 5,175,558,0
4369,SG2 8,175,39,0
4370,CMS2 6,100,458,0
4371,PSB1 7,100,602,0
4372,JAS3 7,125,734,0
4373,CAPL2 4,125,912,0
4374,HLH4 4,100,953,0
4375,CAPEB4 3,125,560,0
4376,MHB3 4,75,990,0
4377,PL1 3,100,325,0
4378,PWB3 8,125,391,0
4379,CLC1 11,75,415,0
4380,CAPG4 4,25,553,0
4381,CMH2 8,150,338,0
4382,DWB1 8,200,54,0
4383,PLH3 6,200,835,0
4384,CMS5 6,125,949,0
4385,IGNR3 4,25,721,0
4386,MHWB2 3,150,402,0
4387,IGNLH2 4,150,459,0
4388,DPL3 5,50,360,0
4389,MC3 8,175,372,0
4390,CAPLH1 4,100,163,0
4391,AB2 10,75,578,0
4392,MAR3 5,25,746,0
4393,CAPC2 9,25,608,0
4394,CAPG4 5,150,553,0
4395,CAPSB3 3,150,923,0
4396,DWA1 4,25,109,0
4397,MHWB3 4,125,505,0
4398,AB3 14,25,748,0
4399,CLL4 8,50,682,0
4400,AG7 9,100,910,0
4401,CAPNB1 10,50,102,0
4402,CAPNB1 11,200,102,0
4403,DPSB8 7,175,797,0
4404,IGNB2 7,25,97,0
4405,CLC2 13,150,145,0
4406,PNB4 7,125,824,0
4407,IGNR3 5,200,721,0
4408,JAL5 5,175,698,0
4409,ANB2 9,75,55,0
4410,CLR1 4,25,172,0
4411,CLC1 12,150,415,0
4412,ASB2 7,100,941,0
4413,JAWB1 6,125,322,0
4414,CLSB3 7,50,715,0
4415,JAL5 6,75,698,0
4416,MA1 8,50,0,0
4417,CLL4 9,75,682,0
4418,IGNG2 7,200,186,0
4419,MHV3 7,150,922,0
4420,MV4 5,150,803,0
4421,MAEB5 4,25,892,0
4422,IGNG1 5,75,10,0
4423,FL3 5,175,880,0
4424,CMNB2 4,25,777,0
4425,FS1 5,150,80,0
4426,SC2 9,150,113,0
4427,FR1 4,75,219,0
4428,EL3 4,150,928,0
4429,CMLH3 5,125,989,0
4430,PL2 3,150,450,0
4431,ANB1 10,200,32,0
4432,DPNB3 8,25,289,0
4433,ES4 8,200,978,0
4434,CAPNB1 12,200,102,0
4435,IGNR3 6,100,721,0
4436,CAPS5 5,75,864,0
4437,IGNSB2 8,25,474,0
4438,HLH4 5,150,953,0
4439,CLR3 5,150,725,0
